id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
33192,nm0249291,Joel Edgerton,"Blacktown, New South Wales, Australia",0
1427715,nm0884497,Jon Valera,Roanoke - Virginia - USA,0
208944,nm1380637,Casey LaBow,"New York, New York, USA",0
941,nm0032962,Tomas Arana,"Auburn, California, USA",0
1734106,nm4596259,Qiao Shan,"Harbin, Heilongjiang Province, China",0
1932297,nm9449041,Evan Rosado,,0
150792,nm0157255,Etienne Chicot,"Fécamp, Seine-Maritime, France",0
1610450,nm7229273,Madeleine Curry,,0
14721,nm0242656,Kevin Dunn,"Chicago, Illinois, USA",0
1813770,,Mollie McGregor,,0
81667,nm0354937,Jennifer Hale,"Goose Bay, Newfoundland, Canada",0
1074722,nm0533914,Lewis Macleod,Glasgow - Scotland - UK,0
1813771,,Donnie Baxter,,0
1428222,nm1116989,Amy Allen,Burbank - California - USA,0
16811,nm0770449,Alexander Scheer,"Berlin, Germany",0
1545693,nm5939164,Zazie Beetz,"Mitte, Berlin, Germany",0
50095,nm0728762,Jason Ritter,"Los Angeles, California, USA",0
1388593,nm3069650,Jodie Comer,"Liverpool, England",0
239877,nm2380918,Amanda Hale,,0
2297907,,Lia Russo,,0
1610451,nm3965748,Zach King,,0
14723,nm0507852,Vicki Lewis,"Cincinnati, Ohio, USA",0
1428223,nm0935002,Keira Wingate,Sydney - New South Wales - Australia,0
221611,nm2676147,Jonathan Groff,"Lancaster, Pennsylvania, USA",0
73476,nm0064170,Michael Beattie,,0
121868,nm1559927,Booboo Stewart,"Beverly Hills, California, USA",0
58915,nm0322366,Nicholas Gleaves,"Bolton, Lancashire, England, UK ",0
937222,nm4095121,Russell Balogh,"Guildford, Surrey, England, UK",0
77880,nm2796047,Josh Dallas,Louisville - Kentucky - USA,0
1467216,nm3642027,Hanna Dworkin,,0
1296646,nm0732871,Lynwood Robinson,,0
144867,nm0573143,Jim McManus,"Bristol, England, UK",0
1610452,nm2153602,Dave Kohut,,0
1374597,nm0543730,Peter Mansbridge,"London, England",0
211980,nm2284377,Allison Schroeder,,0
1441539,nm0696264,Dennis T. Carnegie,,0
1428224,nm0602192,Hayley Mooy,,0
33197,nm0078886,Ahmed Best,"New York City, New York, USA",0
2521481,,Gene Shieh,,0
1399824,,John Rawls,,0
1216570,nm0491394,Darcy Laurie,Montreal - Quebec - Canada,0
77069,nm0005107,Lenny Kravitz,"Manhattan, New York, USA",0
2521482,,Woei Bee,,0
1181220,nm1121631,James Ryan,,0
234923,nm0257917,Alfred Enoch,"Westminster, London, England",0
2521483,,B. Adam Baillio,,0
1573807,nm3037999,Bart Edwards,"Guildford, Surrey, England, UK",0
95716,nm1128414,Ian Pirie,,0
1428225,nm0971437,Sandi Finlay,,0
2521484,,King-Man Yip,,0
1562095,,Ulli Ackermann,,0
3091197,,Liu Honglu,,0
1651413,nm5492127,Raphael Desprez,,0
2521485,,Li Jun Ting,,0
1933818,,Mark Edward Taylor,,0
162834,nm0628468,Bridgett Newton,,0
427,nm0480808,Sandra Ellis Lafferty,Colorado - USA,0
163591,nm0830373,Brett Stimely,,0
2521486,,Howard Y. Woo,,0
2191420,nm4727406,Brittany L. Smith,,0
1619445,,Celestino Cornielle,,0
1371050,,Jordan Stephens,"Brighton, East Sussex, England, UK",0
1158415,nm3062315,Marlane Barnes,,0
2521487,,Jingsheng Yu,,0
1148455,nm5200476,Wyatt Oleff,"Chicago, Illinois, U.S.",0
1562103,,Emilio Aniba,,0
9138,nm0428121,Gemma Jones,"Marylebone, London, England, UK",0
51464,nm0567009,Roy McCrerey,,0
1531657,nm0755969,Peter Sagal,,0
48151,nm1484214,Michael Pink,"Friesach, Austria",0
27397,nm0504320,Anton Lesser,"Birmingham, England, UK",0
13014,nm0429363,Toby Jones,"Hammersmith, London, England, UK",0
1494289,nm1079863,Ralph Lister,"New Delhi, India",0
1945662,nm9619786,Shi Ce,"Heilongjiang, China",0
2613681,nm4676698,Javier Villamil,,0
170384,nm0110686,Kim Brockington,,0
41019,nm0280409,Wilbur Fitzgerald,,0
62968,nm0252936,Priyanga Burford,,0
1483700,nm0958696,Ann Russo,,0
1785615,nm3956045,Christian Dixon,,0
1517833,nm3803693,Andre Pushkin,,0
48161,nm0526090,Selene Luna,,0
11011,nm0672015,Zak Penn,"New York, United States",0
1907746,,Paul Tryl,,0
1460999,,Tony Sears,,0
176191,nm0369854,Andrew Havill,UK,0
1215766,nm0636344,Aaron Norvell,,0
1562105,nm4187133,Walles Hamonde,,0
1700563,nm0608121,William Morts,,0
1108907,nm3538718,Nick Robinson,"Seattle, Washington, USA",0
74677,nm1860532,Hayley Sales,"Washington, D.C., United States of America",0
154004,nm0896149,Renée Victor,"Texas, USA",0
1579,nm0350454,Maggie Gyllenhaal,"Lower East Side, New York City, New York, USA",0
234924,nm2728165,Jessie Cave,"London, England, UK",0
1433360,nm0360910,Juliana Hansen,,0
1364032,nm1087234,Hugh Mitchell,England - UK,0
212003,nm3219917,Ethan Dizon,"Los Angeles, California, USA",0
183048,nm0901110,Stephanie Vogt,,0
2089911,nm9965553,Raphael Joner,,0
147895,nm1111200,Charles Venn,,0
62972,nm1043031,Tim Plester,"Banbury, Oxfordshire, England, UK",0
1723676,nm7438915,Cindy Piper,,0
62173,nm1570191,Agam Darshi,"Birmingham, West Midlands, England, United Kingdom",0
104853,nm7847287,Rachel Matthews,"Los Angeles, California, USA",0
1851154,nm5687987,Hye Jin Jang,,0
58930,nm0722224,Alexis Rhee,,0
1427716,nm1962593,Kevin Collins,,0
1334307,nm2465744,Aliash Tepina,,0
29406,nm1438275,Joey Ansah,"London, England, UK",0
1731337,nm4290240,Surely Alvelo,,0
1323073,nm0046514,Oliver Bigalke,"München, Germany",0
1668606,nm4983834,Jared Bankens,,0
2089912,nm8160135,Andrew Cazanave Pin,,0
2613687,nm7543346,Anthony Neves,,0
81685,nm0342029,Frank Grillo,"New York City, New York, USA",0
52514,nm1222981,Malcolm Scott,,0
1128854,nm1711389,Philip Bulcock,,0
58925,nm0711529,Lester Speight,"Baltimore, Maryland, U.S.",0
1517836,nm4194645,Isabella Amara,"Atlanta, Georgia, USA",0
13022,nm0000297,Tom Berenger,"Chicago, Illinois, USA",0
1334309,nm3886541,Miranda Nolan,"Stratford-upon-Avon, United Kingdom",0
62976,nm1915282,Eleanor Matsuura,Tokyo - Japan,0
77887,nm1655358,Eddie « Piolin » Sotelo,,0
109322,nm2131630,Jefferson Hall,"Coventry, West Midlands, England, UK",0
1229241,nm0190928,Richard Cubison,,0
24343,nm0562679,Peter Mayhew,"Barnes, London, England, UK",0
1803563,,Jacqui Jameson,,0
3001096,,Zhang Taiwei,"中国,辽宁,大连",0
2089913,nm3431627,Christophe de Choisy,,0
14744,nm0456017,Rudyard Kipling,"Bombay, Maharashtra, India",0
1223970,nm0164868,Larry Clarke,Baltimore - Maryland - USA,0
2500427,,Capri Oliver,,0
3091212,,Guo Yupeng,"中国,吉林,吉林",0
41020,nm0593301,E. Roger Mitchell,Miami - Florida - USA,0
92429,nm0401638,Jens Hultén,"Stockholm, Sweden",0
1334308,nm4721247,Nick Julian,,0
29412,nm0533847,Eric MacLennan,,0
7960,nm0710019,Jerome Ranft,"Los Angeles County, California, USA",0
1224773,nm1113863,Graham Duff,,0
1522073,nm0735455,Nydia Rodriguez Terracina,,0
1728954,nm0621178,Daniel Naprous,,0
2089914,nm7050750,Olivier Huband,,0
945442,nm1319918,Zoran Radanovich,,0
1062405,nm2102207,Ben Loyd-Holmes,"London, England, UK",0
165424,nm0764527,Danny Sapani,"London, England, UK",0
59661,nm1862748,John S. Schwartz,,0
51977,nm0186194,Rick Cramer,"Marietta, Georgia, USA",0
1336882,,George Kotsiopoulos,,0
135911,nm1782394,Adrian Annis,,0
1236007,nm1091572,Ty Upshaw,,0
1007391,nm2795743,Tiren Jhames,,0
1093707,nm4417912,Benjamin Blankenship,,0
72095,nm1195855,Lee Pace,"Chickasha, Oklahoma, USA",0
199975,nm0580270,Ian Mercer,"Oldham, Lancashire, England, UK",0
54792,nm0537126,Brian Mahoney,Framingham -  Massachusetts - USA,0
1827259,nm1015992,James Wallace,,0
2141479,,Peggy Lu,,0
234925,nm1715231,Shefali Chowdhury,"Denbigh, Denbighshire, Wales",0
2446865,,Justin Butler,,0
1394227,nm2094577,James Fraser, Australia,0
2312639,nm8915908,Caylin Ingram,,0
53066,nm1476928,Sebastian Sozzi,,0
955,nm0004851,Penélope Cruz,"Madrid, Spain",1
1113124,nm0895266,Eric Vespe,,0
1870607,,Greg Beam,,0
1212192,nm1813729,Bill Tangradi,,0
4173,nm0000164,Anthony Hopkins,"Margam, Port Talbot, Glamorgan, Wales, UK",2
47525,nm0081070,Andrew Bicknell,,0
1870608,,Erik Hellman,,0
1880145,,Miller Kimsey,,0
2004500,nm3231814,Morgan Brown,,0
1870609,,Andy Luther,,0
16828,nm0262635,Chris Evans,"Sudbury, Massachusetts, USA",0
1880146,,Charlie Kimsey,,0
109869,nm1102891,Kristen Schaal,"Longmont, Colorado, USA",0
3091218,,Zhu Tianfu,,0
149776,nm0107962,Marilyn Brett,,0
1880147,,Viktor Hernandez,,0
1728956,,Derek Arnold,,0
1803115,,Ellen O'Grady,,0
9780,nm0000291,Angela Bassett,"New York City, New York, USA",0
1094385,nm1206818,LaMonica Garrett,"California, - USA",0
934844,nm0509580,Rob Liefeld,,0
1880148,,J.J. Phillips,,0
1728958,,Steve Bardrack,,0
1803116,,Alison Jenkins,,0
2597821,,Jason Fiore-Ortiz,,0
1556258,nm0073121,Michael Benz,,0
130081,nm0235960,Robin Atkin Downes,"England, UK",0
3146176,,Hines Ward,,0
2035000,,Neil Fox-Roberts,,0
1194407,nm0682268,Sergio Pierattini,"Sondrio, Italy",0
1367843,,Nondumiso Tembe,,0
2924323,,Olof Johnsson,,0
84754,nm0579460,Gonzalo Menendez,"Miami, Florida, USA",0
1258225,nm4026222,Hannah New,"Balham, London, England, UK",0
2320,nm0724995,Julian Richings,"Oxford, Oxfordshire, England, UK",0
1212864,nm0642601,Colleen O'Shaughnessey,"Grand Rapids, Michigan, USA ",0
67123,nm0456270,William Kircher,,0
2355285,nm7030647,Tuwaine Barrett,"Chelsea, England",0
2089917,nm9318741,Alexandre Poole,,0
1526034,,Tom Wilton,,0
3146179,,Heath Miller,,0
2141502,nm9820307,Rxchie,"Apia, Samoa",0
1809448,nm1756193,Jake Samuels,,0
2238736,,Nathan Clarke,,0
1258227,nm3612908,Clara Paget,,0
1259944,nm3629760,Andrei Kovski,,0
1757941,,Marianne Chase,,0
928532,nm2966488,Josh Pence,"Santa Monica, California, USA ",0
1798902,,Christopher Ragland,,0
1657618,,Milton González,,0
40739,nm1946831,Matthew Stirling,,0
2125910,nm1544555,Alex Dower,,0
156100,nm1146857,Kevin Sizemore,"Princeton, West Virginia, USA",0
67126,nm0058910,Timothy Bartlett,,0
71189,nm1130627,Cobie Smulders,"Vancouver, British Columbia, Canada",0
2089918,nm6234852,Guy Remy,,0
503103,nm3364779,Vanessa Bayer,"Cleveland, Ohio, USA",0
1880149,,Jorge Ferragut,,0
2484496,nm4244597,Madison Johnson,,0
1809449,nm4833636,Max Cazier,,0
203177,nm0362053,Kieran Hardcastle,"Nottingham, England, UK",0
51990,nm2554352,T. J. Miller,"Denver, Colorado, United States",0
53068,nm0281396,Ryan Fleck,"Berkeley, California, USA",0
24358,nm0015935,Lori Alan,"Potomac, Maryland, USA",0
106949,nm0004632,Andrea Powell,"Valdosta, Georgia, USA",0
1643257,,Fuschia!,,0
1836598,nm2177081,Jon Olson,,0
2089916,nm4223008,Thierry Picaut,,0
1728966,,Alexi Melvin,,0
1291797,nm0285047,Clay Donahue Fontenot,,0
3392,nm0000140,Michael Douglas,"New Brunswick, New Jersey, USA",2
2355288,nm10800806,Giuseppe Andriolo,,0
1809454,nm0666848,Guy Paul,,0
1366442,nm0341531,Jason Griffith,,0
1231126,nm0942578,Kristy Wright,Sydney - Australia,0
1256215,nm4574630,James McArdle,"Glasgow, Scotland, UK",0
2178097,,Jean-Alain Velardo,,0
3152301,,Kimberly Hester Huffstetler,,0
1570328,nm3312641,Hamish Parkinson,,0
2355289,nm1644236,Petr Opava,,0
116277,nm2036142,Nathalie Kelley,"Lima, Peru",0
237347,nm1282524,Juan C. Bofill,,0
37625,nm1940449,Andrew Garfield,"Los Angeles, California, USA",0
2089919,nm1544621,Tracey Saunders,,0
106951,nm1342807,Paul Lazenby,,0
2067775,nm0477064,Daryl Kwan,,0
84247,nm0885840,Emily VanCamp,"Port Perry, Ontario, Canada",0
6573,nm0006669,William Sadler,"Buffalo, New York, USA",0
1346327,nm4014003,Antoinette Kalaj,"Bronx, New York City, New York, USA",0
72754,nm2264184,Elissa Knight,"Santa Cruz, California, USA",0
1870610,,James Farruggio,,0
53069,nm1349818,Anna Boden,"Berkeley, California, US",0
1870611,,James Fierro,,0
2355290,nm10800805,Tatiana Lunardon,,0
214581,nm1074361,Luke Roberts,"Suffolk, England, United Kingdom",0
1408809,nm4789912,Hannah John-Kamen,"Anlaby, East Yorkshire, England",0
74688,nm1551130,Keke Palmer,"Harvey, Illinois, USA",0
1870612,,Jennifer Knox,,0
60734,nm1616586,Harrison Fahn,"Los Angeles, California, USA",0
5658,nm0002091,Michael Gambon,"Cabra, Dublin, Ireland",0
1870613,,Sophia Hinshelwood,,0
1229255,nm0686029,Tony Pitts,"Sheffield, Yorkshire, England",0
1116441,nm0170160,Gene Colan,"New York City, New York, USA",0
2012703,,Kat Altman,,0
1870614,,Daryl Satcher,,0
6574,nm0000317,Clancy Brown,"Urbana, Ohio, USA",0
1334323,nm2978653,Albert Valladares,,0
1824289,,Edward Wolstenholme,,0
1870615,,Chris Petschler,,0
1824290,,Frank Allen Forbes,,0
2355291,nm7554674,Evelyn Mok,"Mariestad, Västra Götalands län, Sweden",0
956,nm0005363,Guy Ritchie,"Hatfield, Hertfordshire, England",0
37632,nm1519666,Eddie Redmayne,"London, England, UK",1
1590834,nm1096480,Michael Elsworth,UK,0
24362,nm0724656,Kevin Michael Richardson,"The Bronx, New York, USA",0
1880150,,D.J. Hapa,,0
1880151,,Stephanie Langston,,0
16841,nm0191442,Brett Cullen,"Houston, Texas, USA",0
234927,nm2857909,Louis Cordice,,0
47533,nm0539155,Paula Malcomson,"Belfast, Northern Ireland, UK",0
60739,nm0815718,Kath Soucie,"Cleveland, Ohio, USA",0
1809458,nm8586984,Leo Heller,,0
2132767,nm5900311,Alex King,,0
95777,nm0971123,Bill O'Reilly,"New York City, New York, USA",0
1168129,nm2554701,Junichi Kajioka,Japan,0
1401796,nm0461306,John Knoll,"Ann Arbor, Michigan, USA",1
1105706,nm1324884,Tait Fletcher,Alpena - Michigan - USA,0
1566267,nm1987604,Aaron Toney,,0
1842230,nm2578167,Isaac Phillips,,0
1216606,nm1813221,Gugu Mbatha-Raw,"Oxford, Oxfordshire, England UK",0
16842,nm0027459,Stephen J. Anderson,"Atlanta, Georgia, USA",0
543505,nm2159926,Jake Johnson,"Evanston, Illinois, USA",0
68384,nm0750718,Claire Rushbrook,"Hitchin, Hertfordshire, England, UK",0
1116442,nm0606658,John Morris,,0
27972,nm1242688,Josh Hutcherson,"Union, Kentucky, USA",0
1728968,,Flora Miller,,0
2676891,,Jason New,,0
1394235,nm4649116,Ben O'Toole,"Brisbane, Queensland, Australia",0
1824295,nm6654155,Jemma Moore,"London, United Kingdom",0
45827,nm2230865,Ashley Greene,"Jacksonville, Florida, USA",0
1728971,,William M. Patrick,,0
561247,nm4510373,Helena Barlow,"London, England, UK",0
1831684,,David Tysall,,0
23607,nm0387614,Nick Hobbs,,0
57130,nm0680846,Todd Phillips,"Brooklyn, New York, USA",0
1328063,nm4552866,Bob Adrian,,0
234928,nm2906885,Scarlett Hefner,"Hammersmith, London, England, UK",0
1440178,nm3172325,Ritesh Rajan,,0
1322309,nm2009056,Akie Kotabe,Lansing - Michigan - USA,0
191264,nm0391980,Nick Holmes,"Dodge City, Kansas, USA",0
3091234,,Cao Hejun,,0
116278,nm0974575,Brian Tee,"Okinawa, Japan",0
115150,nm2546012,Kaya Scodelario,"London, England, U.K.",0
1870623,,Michael Andrew Gorman,"Chicago, Illinois, USA",0
2020904,nm6676262,Jackson A. Dunn,"San Diego, California, USA",0
2125921,nm3125627,Philippa Thomas,,0
62220,nm1659348,Lauren Cohan," Philadelphia, Pennsylvania, USA",0
32557,nm1835882,Benjamin Davies,,0
1809462,nm3106862,Joseph Macnab,,0
17354,nm0101668,Todd Boyce,"Columbus, Ohio, USA",0
43297,nm0856866,Elizabeth Thai, Vietnam,0
60741,nm0934589,April Winchell,"New York City, New York, USA",0
1382836,nm6085243,William Tokarsky,,0
8654,nm0000546,Matthew Modine,"Loma Linda, California, USA",0
1824301,nm7767170,Freddy Carter,"Plymouth, England, UK",0
27428,nm1093951,Aaron Taylor-Johnson,"High Wycombe, Buckinghamshire, England, UK",0
206398,nm0127362,John Cenatiempo,"New York City, New York, USA",0
1364066,nm1394523,Darren O'Hare,Long Island - New York - USA,0
140237,nm0527316,Aaron Lustig,"Rochester, New York, USA",0
1086221,nm2027654,Stephanie Leigh Schlund,,0
21127,nm0134072,Bobby Cannavale,"Union City, New Jersey, USA",0
1809463,nm8586985,Martin Oelbermann,,0
1055157,nm0254379,Beverley Elliott,"Listowel, Ontario, Canada",0
76068,nm1168915,Michael Dorman,"Auckland, New Zealand",0
2141510,nm10168345,Deen Brooksher,,0
1681701,,Nicole O'Neill,,0
16848,nm0957772,Rob Zombie," Haverhill, Massachusetts, United States",0
1681702,,Nathan Mack,,0
54830,nm0124208,Sophia Bush,"Pasadena, California, USA",0
1086222,nm0320234,Bruno Gunn,"Canton, Ohio, USA",0
975,nm0602941,Nick Moran,"East End, London, England, UK",0
1697343,nm0459686,Alex Kliner,"Philadelphia, Pennsylvania, USA ",0
1681703,,Harriet Jones,,0
176227,nm0226819,Richard Dillane,"England, UK",0
1133349,nm4456120,Elizabeth Debicki,"Paris, France",0
2003725,,Javier Fernández-Peña,,0
1687354,nm5647934,Shalom Brune-Franklin,"St. Albans, Hertfordshire, England, UK ",0
2003727,,Amber Kroner,,0
1120694,nm1601644,Jennifer Lee,"Providence, Rhode Island, USA",1
1915962,nm8632200,Shahadi Wright Joseph,,0
1322312,nm5855226,Jorge Leon Martinez,,0
2003728,,Brianna Maiwand,,0
84760,nm0327063,Nick Gomez,,0
2141516,,Patrick Chundah Chu,,0
2003729,,Constantino Bravos,,0
1598,nm0820574,David St. James,"Honolulu, Hawaii, USA",0
2622215,nm4253352,Colby Boothman,,0
976,nm0005458,Jason Statham,"Shirebrook, Derbyshire, England, UK",0
2003730,,Taiana Huff,,0
7998,nm0662088,Bret 'Brook' Parker,,0
20580,nm0542133,Joe Manganiello,"Pittsburgh, Pennsylvania, USA",0
76070,nm1985859,Mia Wasikowska,"Canberra, Australian Capital Territory, Australia",0
11045,nm0635262,Ola Rapace,"Tyresö, Stockholms län, Sweden",0
2003731,,Adam Joshua Jastrow,,0
1826627,,Alex Castillo,"Chicago, Illinois, USA",0
1870625,,Dale Rivera,,0
6585,nm1549503,Perla Haney-Jardine,"Rio De Janeiro, Brazil",0
1870627,,Adam Kalesperis,,0
1809465,nm1702004,Matthew Wilson,,0
2035021,nm7279501,Sophia Forrest,,0
8655,nm0000388,R. Lee Ermey,"Emporia, Kansas, USA",0
66525,nm1883803,Jesse Garcia,"Rawlins, Wyoming, USA",0
1222209,nm0741317,Clifford Rose,"Hamnish, Herefordshire, England, UK",0
1517868,nm2081916,Katherine Sigismund,"Half Moon Bay, California, USA",0
1754081,,Joseph Akharoh Jr.,,0
1472053,nm2397478,Melissa Santos,,0
20581,nm0079439,Jack Betts,"Jersey City, New Jersey, USA",0
2003732,nm4162972,Leo Jergovic,,0
1417031,nm4406623,Style Dayne,,0
22970,nm0227759,Peter Dinklage,"Morristown, New Jersey, USA",0
1809466,nm8586987,Emmi,,0
1428265,nm1457781,Coinneach Alexander,,0
2382768,nm1552725,Elif Knight,,0
16851,nm0000982,Josh Brolin,"Santa Monica, Los Angeles, California, USA",0
75331,nm0002801,Ashley Edner,"Downey, California, United States",0
2141519,,Jordan Foster,,0
994,nm0007154,Stephen Marcus,"Portsmouth, Hampshire, England, UK",0
2173229,nm1623907,Ben Morris,,0
20582,nm0660244,Michael Papajohn,"Birmingham, Alabama, USA",0
1335112,nm3492206,Lucas Leguizamo,"Manhattan, New York, U.S.",0
1226294,nm0996134,Paula Pell,"Joliet, Illinois, USA",0
2003733,nm4161439,Theodore F. Kayser,,0
6588,nm0000618,Isabella Rossellini,"Rome, Lazio, Italy",0
2003735,,Woody Smith,,0
1679828,nm3297349,Toni Garrn,"Hamburg, Germany",0
543530,nm1176985,Dave Bautista,"Washington, DC, USA",0
1870638,nm0483029,Brandon Lambdin,,0
2003734,,Gia Michailidis,,0
3080661,,Jia Wentian,,0
3091241,,Ji Qing,,0
472632,nm2925304,Christina Chong,"Enfield, London, England, UK",0
3091244,,Guo Xiangpeng,,0
1009221,nm4693257,Katie Silverman,"Los Angeles, California, USA ",0
851784,nm3237775,Mackenzie Foy,"Los Angeles, California, USA",0
1165616,nm3877886,Elena Sanchez,Germany,0
1895760,nm6883081,Jack Champion,,0
20583,nm0400186,Shan Omar Huey,,0
9188,nm0175262,Billy Connolly,"Anderston, Glasgow, Scotland, UK",0
1870629,,Gertrude Kyles,,0
1425229,,Dan Aho,,0
1513916,nm6591687,Kevin Kent,,0
2141521,,Amelia Young,,0
1513917,,Geoff Reeves,,0
2096193,nm5108425,Adam Gates,,0
2832833,,Thomas McGinty,,0
1241872,nm0188803,Royce Cronin,,0
205267,nm1237494,Jareb Dauplaise,North Carolina - USA,0
20584,nm0005128,Lucy Lawless,"Mount Albert, Auckland, New Zealand",0
79416,nm0519486,Robert Longstreet,,0
1328711,nm5081742,Sean Edward Frazer,,0
3080663,,Dong Ruoxi,,0
1619513,,Arnaud Léonard,,0
2141520,nm10168346,David Jones,,0
84272,nm0907794,Walker Howard,,0
1428270,nm1459425,Mousy McCallum,London - England - UK,0
2382769,,Stefan Capper,,0
590821,nm2706388,Tara Macken,Kuwait,0
57167,nm0122716,Jere Burns,"Cambridge, Massachusetts, USA",0
113732,nm3299397,Iko Uwais,"Jakarta, Indonesia",0
41432,nm0161419,Candus Churchill,,0
72129,nm2225369,Jennifer Lawrence,"Indian Hills, Kentucky, USA",1
1619,nm0000334,Chow Yun-Fat,"Lamma Island, Hong Kong, British Crown Colony [now China]",0
151657,nm0005310,Regis Philbin,"New York City, New York, USA",0
1217309,nm0177846,Anderson Cooper,"New York, New York, USA",0
22075,nm0498046,Reggie Lee,"Quezon City, Metro Manila, Philippines",0
558055,nm1219080,Margaret Laney," Dallas, Texas, USA",0
1526574,nm0220308,Sam Derence,,0
1313075,nm5167893,Hilty Bowen,,0
1870631,,James Scales,,0
1224022,nm2222175,Enver Gjokaj,"Orange County, California, USA",0
1236816,nm1690855,Amali Golden,"Hobart, Tasmania, Australia",0
154694,nm0085153,Alex Black,"Redwood City, California, USA",0
1707352,,Jake Fairbrother,,0
1347687,nm0662162,Corey Mendell Parker,,0
33241,nm0309461,Michael Gaston,Walnut Creek - California - USA,0
1202629,nm3507110,Andrei Zayats,,0
1218115,nm1320997,Andrea Gabriel,Los Angeles - California - USA,0
1620,nm0000706,Michelle Yeoh,"Ipoh, Perak, Malaysia",0
1315615,nm0132308,Christopher Campbell,,0
1164263,nm0055239,Gary Barlow,"Frodsham, Cheshire",0
1428273,nm1432899,Michael Kingma,Manly - Australia,0
1231158,nm0523047,Simon Lowe,,0
3080664,nm12149062,Han Yunyun,"中国,黑龙江",0
589652,nm3016166,Robert Emms,,0
1870137,,Tyrone Lopez,,0
1728984,nm7802862,Orly Schuchmacher,,0
1792454,nm6553251,Neil Bishop,,0
1414734,nm5888481,Neel Sethi,"New York, New York, USA",0
2125928,nm4266989,Jeremy Gilbert,,0
429401,nm1881346,Ho-Kwan Tse,,0
9192,nm0407033,Togo Igawa,"Tokyo, Japan",0
116315,nm1312566,Kari Wahlgren,"Hoisington, Kansas, U.S.",0
1979169,nm7262074,Dorothy  Steel,"Detroit, Michigan, U.S.",0
1770474,,Sanya Hughes,,0
1428274,nm1458351,Axel Dench,,0
1294811,nm5066770,Skye Lucia Degruttola,,0
1224028,nm3018796,Celina Jade,Hongkong，China,0
1870636,,Michael Corey Foster,,0
1698108,nm0490306,Vincent Latorre,,0
3080667,,Katherine Ackerman,America,0
8023,nm0049633,Kyle Balda,USA,0
178630,nm0281448,Kate Fleetwood,"Cirencester, Gloucestershire, England, UK",0
3080665,,Ge Shanshan,"中国,吉林,德惠",0
1234512,nm1942245,Thomas Roberts,"Towson, Maryland, USA",0
7241,nm0654240,Rena Owen,"Bay of Islands, New Zealand",0
1020013,nm2081046,Derek Connolly,"Miami, Florida, USA",0
99932,nm1071784,Toni Wynne,"Pensacola, Florida, USA",0
9195,nm0760796,Hiroyuki Sanada,"Shinagawa, Tokyo Prefecture, Japan",0
12371,nm0149150,Richard Cetrone,"Pittsburgh, Pennsylvania, USA",0
2221663,,Zhang Tianyu,,0
1215837,nm1991608,Mac Brandt,"Chicago, Illinois, USA",0
1428276,nm1678811,Steven Foy,,0
1435965,nm1087565,April Parker-Jones,"Durham, North Carolina, USA",0
2203482,nm9935168,Tainui Kirkwood,,0
7242,nm0607325,Temuera Morrison,"Rotorua, North Island, New Zealand",0
1728990,nm1357588,Claudia Sermbezis,"Kent, England",0
32248,nm0242050,Michelle Duncan,"Perth, Scotland, U.K.",0
5713,nm0917188,Chris Wedge,"Binghamton, New York, USA",1
2203483,,Tamor Kirkwood,,0
1728991,,Jim McGrath,,0
28782,nm0000899,Monica Bellucci,"Città di Castello, Umbria, Italy",0
2456012,,Phil Wright,,0
1451616,nm4761982,Romeo Santos,,0
1003,nm0000606,Jean Reno,"Casablanca, Morocco",0
1616693,nm8342244,Joe Klocek,,0
1979170,nm6112965,Marija Abney,,0
1240417,nm1821157,Duane Henry,"Birmingham, West Midlands, England, UK",0
1870637,,Hannah Gunn,,0
1236043,nm0143751,John Casino,,0
5714,nm0757858,Carlos Saldanha,"Rio de Janeiro, Rio de Janeiro, Brazil",0
221018,nm1405398,Dan Stevens,"Croydon, London, England, UK",0
174398,nm1327430,Georgina Leonidas,,0
1228995,nm0352705,Ellie Haddington,"Aberdeen, Aberdeenshire, Scotland, UK",0
1728992,nm2710958,Morgan Dameron,,0
1230432,nm0746488,Clive Rowe,"Oldham, Greater Manchester, England, UK",0
1814638,nm6958310,Tracie Filmer,,0
1005,nm0032216,Peter Appel,"New York City, New York, USA",0
1477986,nm6451077,Haf Gibson,,0
1428279,nm1678980,Julian Khazzouh,Melbourne - Victoria - Australia,0
1979172,nm6672490,Maria Hippolyte,,0
23625,nm0309670,Kathleen Gati,"Montreal, Quebec, Canada",0
1736538,nm4749446,Otis Winston,,0
2368,nm0059946,Elya Baskin,"Riga, Latvian Soviet Socialist Republic, U.S.S.R.",0
26209,nm0524240,Matt Lucas,Paddington - London - England - UK,0
1431128,nm2141557,Caroline Winberg,"Sollentuna, Stockholms län, Sweden",0
932313,nm0406939,Eduardo Roman,"Torreon, Coahuila, Mexico",0
1421427,nm6781688,Abraham Attah,"Accra, Ghana",0
477,nm0910278,Julie Walters,"Smethwick, England, UK",0
2321764,nm10382002,Taliyah Blair,,0
119589,nm2255973,Donald Glover,"Stone Mountain, Georgia, USA",0
9191,nm0001758,Timothy Spall,"Battersea, London, England, UK",0
7248,nm0193295,Cliff Curtis,"Rotorua, North Island, New Zealand",0
52021,nm0939703,Frank Wood,,0
5723,nm0000491,John Leguizamo," Bogotá, Colombia",0
2321766,,Aubrey Lin,,0
1378628,nm1229832,Sara Arrington,,0
